spp,individuo,fruto,tiempo,sv,masa_mg,X,foto,l_cipsela,a_cipsela,l_papus,Latitud,Longitud,altitud,Ecoregion,habito,cod_gps,muestreo,Tribu,tipo_papus
Tagetes_campanulata,3,3,948304,,0.87,NA,154,7.654,0.934,5.465,-25.178178,-65.816128,2658.987,Central_Andean_puna,hierba,Pie de Cuesta,norte_2022,Tageteae,paleaceous
Solidago_chilensis,1,1,6521924,,0.18,NA,171,1.504,0.383,3.392,-27.702,-65.915,1796,Southern_Andean_Yungas,hierba,Rio singuil,norte_2020,Astereae,setose
Solidago_chilensis,1,2,7429328,,0.14,NA,171,1.32,0.353,3.687,-27.702,-65.915,1796,Southern_Andean_Yungas,hierba,Rio singuil,norte_2020,Astereae,setose
Solidago_chilensis,1,3,6889336,,0.08,NA,171,1.455,0.241,3.149,-27.702,-65.915,1796,Southern_Andean_Yungas,hierba,Rio singuil,norte_2020,Astereae,setose
Solidago_chilensis,2,1,7440848,,0.08,NA,173,1.423,0.319,2.82,-27.702,-65.915,1796,Southern_Andean_Yungas,hierba,Rio singuil,norte_2020,Astereae,setose
Solidago_chilensis,2,2,7159980,,0.05,NA,173,1.445,0.2,2.758,-27.702,-65.915,1796,Southern_Andean_Yungas,hierba,Rio singuil,norte_2020,Astereae,setose
Solidago_chilensis,2,3,7052432,,0.13,NA,173,1.794,0.29,3.23,-27.702,-65.915,1796,Southern_Andean_Yungas,hierba,Rio singuil,norte_2020,Astereae,setose
Solidago_chilensis,3,1,10196236,,0.13,NA,174,1.314,0.314,3.61,-27.702,-65.915,1796,Southern_Andean_Yungas,hierba,Rio singuil,norte_2020,Astereae,setose
Solidago_chilensis,3,2,8098980,,0.11,NA,174,1.399,0.337,3.611,-27.702,-65.915,1796,Southern_Andean_Yungas,hierba,Rio singuil,norte_2020,Astereae,setose
Solidago_chilensis,3,3,9712760,,0.09,NA,174,1.22,0.187,3.714,-27.702,-65.915,1796,Southern_Andean_Yungas,hierba,Rio singuil,norte_2020,Astereae,setose
Picradeniopsis_multiflora,1,1,1411168,,0.41,NA,175,3.492,0.554,1.991,-24.365466,-66.091174,3722.081,Central_Andean_puna,hierba,Las Cuevas,norte_2022,Bahieae,paleaceous
Picradeniopsis_multiflora,1,2,1506276,,0.39,NA,175,3.207,0.649,1.635,-24.365466,-66.091174,3722.081,Central_Andean_puna,hierba,Las Cuevas,norte_2022,Bahieae,paleaceous
Picradeniopsis_multiflora,1,3,1505816,,0.38,NA,175,3.136,0.555,1.741,-24.365466,-66.091174,3722.081,Central_Andean_puna,hierba,Las Cuevas,norte_2022,Bahieae,paleaceous
Picradeniopsis_multiflora,2,1,1217880,,0.38,NA,176,3.737,0.463,1.532,-24.365466,-66.091174,3722.081,Central_Andean_puna,hierba,Las Cuevas,norte_2022,Bahieae,paleaceous
Picradeniopsis_multiflora,2,2,1811548,,0.36,NA,176,3.413,0.555,2.067,-24.365466,-66.091174,3722.081,Central_Andean_puna,hierba,Las Cuevas,norte_2022,Bahieae,paleaceous
Picradeniopsis_multiflora,2,3,1392124,,0.22,NA,176,3.055,0.44,1.421,-24.365466,-66.091174,3722.081,Central_Andean_puna,hierba,Las Cuevas,norte_2022,Bahieae,paleaceous
Picradeniopsis_multiflora,3,1,1737320,,0.5,NA,177,3.532,0.685,2.28,-24.365466,-66.091174,3722.081,Central_Andean_puna,hierba,Las Cuevas,norte_2022,Bahieae,paleaceous
Picradeniopsis_multiflora,3,2,1768736,,0.49,NA,177,3.315,0.571,2.125,-24.365466,-66.091174,3722.081,Central_Andean_puna,hierba,Las Cuevas,norte_2022,Bahieae,paleaceous
Picradeniopsis_multiflora,3,3,1723120,,0.33,NA,177,3.244,0.508,2.113,-24.365466,-66.091174,3722.081,Central_Andean_puna,hierba,Las Cuevas,norte_2022,Bahieae,paleaceous
Cnicothamnus_lorentzii,1,1,1965020,,7.31,NA,191,7.51,1.176,20.855,-25.116442,-65.602071,1452.464,Southern_Andean_Yungas,arbusto,Quebrada Escoipe,norte_2022,Gochnatieae,setose
Cnicothamnus_lorentzii,1,2,2021496,,6.67,NA,191,7.509,1.076,20.983,-25.116442,-65.602071,1452.464,Southern_Andean_Yungas,arbusto,Quebrada Escoipe,norte_2022,Gochnatieae,setose
Cnicothamnus_lorentzii,1,3,1383028,,7.78,NA,191,8.089,0.974,20.419,-25.116442,-65.602071,1452.464,Southern_Andean_Yungas,arbusto,Quebrada Escoipe,norte_2022,Gochnatieae,setose
Cnicothamnus_lorentzii,2,1,2835152,,6.36,NA,192,7.661,0.907,20.9,-25.116442,-65.602071,1452.464,Southern_Andean_Yungas,arbusto,Quebrada Escoipe,norte_2022,Gochnatieae,setose
Cnicothamnus_lorentzii,2,2,2205092,,6.75,NA,192,7.933,0.975,20.807,-25.116442,-65.602071,1452.464,Southern_Andean_Yungas,arbusto,Quebrada Escoipe,norte_2022,Gochnatieae,setose
Cnicothamnus_lorentzii,2,3,1982536,,7.27,NA,192,7.972,0.806,21.197,-25.116442,-65.602071,1452.464,Southern_Andean_Yungas,arbusto,Quebrada Escoipe,norte_2022,Gochnatieae,setose
Flourensia_riparia,1,1,1374804,,2.83,NA,187,7.22,3.015,4.222,-25.185098,-65.780477,2192.787,Central_Andean_puna,arbusto,Maray,norte_2022,Heliantheae,aristate
Flourensia_riparia,1,2,1186740,,4,NA,187,6.938,2.67,4.585,-25.185098,-65.780477,2192.787,Central_Andean_puna,arbusto,Maray,norte_2022,Heliantheae,aristate
Flourensia_riparia,1,3,1293140,,3.14,NA,187,6.799,2.596,4.091,-25.185098,-65.780477,2192.787,Central_Andean_puna,arbusto,Maray,norte_2022,Heliantheae,aristate
Flourensia_riparia,2,1,778268,,6.03,NA,188,5.931,2.79,4.105,-25.185098,-65.780477,2192.787,Central_Andean_puna,arbusto,Maray,norte_2022,Heliantheae,aristate
Flourensia_riparia,2,2,758272,,5.78,NA,188,5.325,2.652,4.215,-25.185098,-65.780477,2192.787,Central_Andean_puna,arbusto,Maray,norte_2022,Heliantheae,aristate
Flourensia_riparia,2,3,1151724,,3.43,NA,188,6.178,3.033,4.297,-25.185098,-65.780477,2192.787,Central_Andean_puna,arbusto,Maray,norte_2022,Heliantheae,aristate
Flourensia_riparia,3,1,778232,,8.16,NA,189,7.352,3.373,3.512,-25.185098,-65.780477,2192.787,Central_Andean_puna,arbusto,Maray,norte_2022,Heliantheae,aristate
Flourensia_riparia,3,2,678380,,8.58,NA,189,6.737,2.955,3.651,-25.185098,-65.780477,2192.787,Central_Andean_puna,arbusto,Maray,norte_2022,Heliantheae,aristate
Flourensia_riparia,3,3,708684,,7.26,NA,189,6.863,3.075,4.155,-25.185098,-65.780477,2192.787,Central_Andean_puna,arbusto,Maray,norte_2022,Heliantheae,aristate
Mutisia_ledifolia,1,1,2396468,,2.84,NA,190,4.173,1.424,12.998,-25.178178,-65.816128,2658.987,Central_Andean_puna,hierba,Pie de Cuesta,norte_2022,Mutisieae,setose
Mutisia_ledifolia,1,2,2157564,,3.73,NA,190,4.758,1.48,12.868,-25.178178,-65.816128,2658.987,Central_Andean_puna,hierba,Pie de Cuesta,norte_2022,Mutisieae,setose
Mutisia_ledifolia,1,3,2621076,,3.63,NA,190,4.241,1.252,11.931,-25.178178,-65.816128,2658.987,Central_Andean_puna,hierba,Pie de Cuesta,norte_2022,Mutisieae,setose
Chaptalia_3,1,1,5297088,,1.38,NA,197,5.063,1.105,10.012,-25.174863,-65.854139,3260,Central_Andean_puna,hierba,Punta Cochera,norte_2022,Mutisieae,setose
Chaptalia_3,1,2,5008792,,1.42,NA,197,4.631,0.828,9.4,-25.174863,-65.854139,3260,Central_Andean_puna,hierba,Punta Cochera,norte_2022,Mutisieae,setose
Chaptalia_3,1,3,5351200,,1.47,NA,197,5.269,0.792,8.619,-25.174863,-65.854139,3260,Central_Andean_puna,hierba,Punta Cochera,norte_2022,Mutisieae,setose
Chaptalia_3,2,1,3892420,,1.33,NA,198,5.508,1.017,8.952,-25.174863,-65.854139,3260,Central_Andean_puna,hierba,Punta Cochera,norte_2022,Mutisieae,setose
Chaptalia_3,2,2,4372632,,1.27,NA,198,4.688,0.97,8.841,-25.174863,-65.854139,3260,Central_Andean_puna,hierba,Punta Cochera,norte_2022,Mutisieae,setose
Chaptalia_3,2,3,6165672,,1.17,NA,198,5.916,1.109,9.605,-25.174863,-65.854139,3260,Central_Andean_puna,hierba,Punta Cochera,norte_2022,Mutisieae,setose
Chaptalia_3,3,1,4486808,,1.72,NA,199,5.841,1.17,9.736,-25.174863,-65.854139,3260,Central_Andean_puna,hierba,Punta Cochera,norte_2022,Mutisieae,setose
Chaptalia_3,3,2,4520268,,1.57,NA,199,5.185,1.043,9.814,-25.174863,-65.854139,3260,Central_Andean_puna,hierba,Punta Cochera,norte_2022,Mutisieae,setose
Chaptalia_3,3,3,4743016,,1.56,NA,199,5.239,0.916,9.082,-25.174863,-65.854139,3260,Central_Andean_puna,hierba,Punta Cochera,norte_2022,Mutisieae,setose
Chaptalia,1,1,11823028,,0.32,NA,200,4.07,0.664,9.797,-25.116442,-65.602071,1452.464,Southern_Andean_Yungas,hierba,Quebrada Escoipe,norte_2022,Mutisieae,setose
Chaptalia,1,2,7516420,,0.54,NA,200,4.22,0.84,11.463,-25.116442,-65.602071,1452.464,Southern_Andean_Yungas,hierba,Quebrada Escoipe,norte_2022,Mutisieae,setose
Chaptalia,1,3,6841716,,0.29,NA,200,4.176,0.768,11.164,-25.116442,-65.602071,1452.464,Southern_Andean_Yungas,hierba,Quebrada Escoipe,norte_2022,Mutisieae,setose
